cod_prov,desc_prov,cod_mun,desc_mun,cod_circ,cod_dm,desc_dm,cod_nivel,letra,desc_nivel,cod_col,tot_inscritos,emitidos,miembros,validos,nulos,obs,PLD,PRM,PRSC,PRD,BIS,MODA,PUN,ALPAIS,F.AMPLIO,PHD,PQDC,PCR,DXC,PLR,UDC,PRSD,FNP,FP,PPC,PAL,APD,PDI,PDP,PRI,PNVC,PP,No_Bol_Jme,Anulado
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0078,468,236,0,232,4,0,69,122,6,5,0,0,0,4,1,0,1,0,2,0,0,0,0,20,0,0,1,1,0,0,0,0,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0079,470,260,0,259,1,0,77,125,13,2,2,2,2,7,0,0,2,0,0,0,2,0,0,23,0,2,0,0,0,0,0,0,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0080,473,242,0,241,1,0,72,127,5,2,0,1,1,2,0,1,1,1,0,0,0,3,0,21,0,1,0,0,1,1,1,0,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0081,482,248,0,247,1,0,67,132,7,6,0,1,0,5,0,2,1,0,0,0,1,0,1,21,0,1,0,1,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0082,455,233,0,228,5,0,62,121,2,6,2,1,3,3,0,0,0,0,3,0,0,3,1,20,1,0,0,0,0,0,0,0,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0083,478,220,0,215,5,0,58,110,7,3,2,1,1,4,1,2,1,0,2,0,0,1,0,21,0,0,0,0,0,0,1,0,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0084,165,87,0,86,1,0,33,41,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0084A,155,92,0,92,0,0,29,39,4,1,1,0,1,3,0,0,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0085,196,117,0,117,0,0,37,55,5,2,1,0,1,1,0,2,1,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,7,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0087,308,177,0,174,3,0,45,101,4,2,0,1,0,3,0,0,1,0,1,0,0,1,0,14,0,1,0,0,0,0,0,0,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0090,256,144,0,143,1,0,44,69,0,2,1,0,1,4,0,2,2,1,1,0,0,1,1,13,0,0,0,0,0,0,0,1,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0091,134,61,0,60,1,0,28,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0091A,128,71,0,71,0,0,20,41,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0092,199,108,0,108,0,0,29,60,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0092A,134,73,0,72,1,0,22,30,2,3,0,0,1,0,2,1,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,7,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0093,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,S
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0093A,130,77,0,77,0,0,21,39,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0095,141,90,0,90,0,0,26,45,2,1,0,0,0,1,1,0,0,0,0,0,0,2,0,10,0,0,0,1,0,0,0,1,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0096,159,96,0,93,3,0,26,45,5,1,0,1,0,2,0,1,0,0,1,0,0,1,0,7,0,0,2,0,1,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0097,149,103,0,100,3,0,33,48,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,0,1,0,0,0,1,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0098,147,79,0,79,0,0,28,37,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0098A,144,80,0,80,0,0,25,35,4,1,0,0,1,5,2,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0099,293,177,0,177,0,0,60,88,3,3,1,0,0,1,0,0,1,3,0,0,1,0,1,14,0,0,1,0,0,0,0,0,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0099A,273,143,0,137,6,0,41,70,5,3,2,2,2,2,1,1,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1,10,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0100,286,180,14,178,2,0,60,79,5,5,1,2,0,0,2,1,0,2,3,0,1,1,0,16,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0101,295,177,0,174,3,0,61,84,5,5,0,0,2,0,1,1,0,0,1,0,1,0,1,11,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0102,286,172,0,168,4,0,52,75,3,6,2,1,2,2,1,0,0,2,1,0,1,1,0,17,0,0,0,0,0,0,0,2,8,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0102A,287,160,0,158,2,0,48,80,6,5,1,0,1,4,0,0,0,0,2,0,0,2,0,6,0,0,1,1,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0103,288,171,0,170,1,0,58,88,3,4,1,0,1,1,1,1,1,0,2,0,0,0,0,6,1,0,0,0,0,0,0,2,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0104,290,182,9,178,4,0,52,88,5,4,1,1,3,5,0,3,0,2,1,0,0,1,0,10,0,1,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0105,289,172,0,168,4,0,54,80,5,9,1,3,2,4,0,1,1,2,0,0,0,2,1,3,0,0,0,0,0,0,0,0,7,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0105A,270,155,0,154,1,0,55,59,6,10,1,0,1,2,0,1,0,1,4,0,0,1,0,11,0,0,0,0,0,0,1,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0106,287,162,0,159,3,0,51,86,2,4,2,1,0,0,0,1,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0107,204,124,12,124,0,0,48,57,2,4,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0107A,106,68,0,67,0,1,30,27,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0108,426,227,0,226,1,0,65,114,6,4,1,2,2,3,1,1,2,1,2,0,0,1,0,15,0,0,3,0,1,1,1,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0109,354,192,0,191,1,0,52,108,2,5,1,1,1,2,1,0,1,2,1,0,0,1,11,0,0,0,2,0,0,0,0,0,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0110,415,246,0,240,6,0,87,122,6,0,1,1,2,0,0,0,1,0,1,0,1,2,1,13,0,0,0,0,0,0,0,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0110A,438,225,0,223,2,0,83,99,9,5,0,1,2,1,2,2,1,1,0,0,0,1,0,13,1,0,0,0,1,0,0,1,7,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0111,226,128,0,127,1,0,42,54,2,1,2,0,2,0,1,0,0,1,1,0,1,3,0,14,0,0,1,0,0,0,0,2,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0113,184,118,0,117,1,0,40,54,4,2,0,0,2,3,0,1,1,1,0,0,0,0,0,7,0,0,2,0,0,0,0,0,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0114,204,129,10,127,2,0,40,64,0,4,2,1,0,1,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0115,286,144,0,144,0,0,53,68,1,1,0,2,1,4,1,1,2,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0116,240,132,0,130,2,0,53,54,1,5,1,0,0,1,1,2,0,1,2,0,0,0,0,8,0,1,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0117,235,130,0,128,2,0,36,67,5,3,1,0,0,1,2,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0118,290,166,0,164,2,0,54,75,6,6,2,0,4,2,2,0,1,0,2,0,0,2,1,7,0,0,0,0,0,0,0,0,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0123,130,91,0,91,0,0,25,56,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0123A,114,93,12,93,0,0,24,44,1,4,2,0,0,2,2,2,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0124,283,162,0,160,2,0,38,80,8,2,0,0,7,2,1,1,0,0,1,0,0,2,1,15,0,0,0,0,0,2,0,0,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0125,214,120,0,117,3,0,31,61,4,1,1,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0127,373,200,7,196,4,0,57,90,1,3,1,0,2,1,0,1,2,3,3,0,0,1,2,27,0,0,0,0,0,0,0,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0130,263,132,0,130,2,0,44,66,3,2,2,0,0,1,2,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0130A,225,118,0,118,0,0,39,53,5,3,1,0,1,0,1,0,0,0,2,0,4,0,0,7,0,0,1,1,0,0,0,0,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0131,240,142,0,141,0,1,57,62,2,2,0,1,1,2,1,0,0,1,1,0,0,2,0,6,0,0,0,0,0,1,1,1,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0131A,241,125,0,125,0,0,32,63,5,8,1,2,0,0,2,3,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0133,157,102,0,101,1,0,31,54,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0134,199,113,0,108,5,0,33,49,4,2,0,0,3,1,0,0,0,1,1,0,0,0,0,8,0,0,3,1,0,0,0,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0135,212,127,5,126,1,0,17,76,3,0,1,0,0,2,0,2,1,0,2,0,0,1,0,17,1,0,0,0,0,2,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0136,206,125,0,125,0,0,32,69,4,0,0,0,1,0,0,1,1,2,2,0,0,0,0,12,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0137,162,112,0,112,0,0,37,54,1,2,1,1,1,3,0,2,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,3,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0137A,153,105,0,103,2,0,38,43,2,3,0,0,2,4,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0138,376,213,0,212,1,0,57,103,7,1,0,1,0,7,0,1,0,0,0,0,0,1,1,26,0,0,1,0,1,0,1,4,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0139,274,142,0,141,1,0,43,70,1,2,1,0,1,3,0,0,0,1,0,0,0,0,0,15,0,1,1,0,0,0,0,2,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0139A,259,150,0,149,1,0,46,76,4,2,1,0,0,1,0,2,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0140,260,136,0,135,1,0,34,78,2,2,0,0,1,4,2,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0140A,261,140,0,139,1,0,30,72,4,4,0,0,1,5,1,1,0,1,0,0,0,0,0,16,0,0,2,0,0,0,0,2,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0141,273,153,0,153,0,0,44,83,3,3,0,0,0,3,1,1,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0141A,269,147,0,147,0,0,28,81,7,4,0,1,0,1,1,1,1,0,0,0,0,1,1,18,0,0,0,0,0,0,0,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0142,258,157,8,156,1,0,41,92,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0142A,258,141,0,141,0,0,44,70,4,2,0,0,1,4,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0143,271,151,0,150,1,0,35,83,5,2,0,0,1,3,3,0,0,0,1,0,0,1,1,11,0,0,0,0,0,0,0,4,7,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0143A,267,150,0,149,1,0,35,93,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0144,284,164,0,164,0,0,40,87,2,2,1,0,1,2,3,0,0,0,0,0,0,0,1,19,0,0,3,0,0,0,1,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0144A,251,146,0,146,0,0,41,68,6,2,1,0,1,6,0,0,0,1,1,0,0,1,2,12,0,1,1,0,0,0,0,2,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0145,327,179,0,178,1,0,36,96,4,2,0,2,1,6,1,0,0,1,0,0,0,2,0,22,2,0,2,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0145A,336,201,0,199,2,0,55,113,1,5,0,0,2,7,2,0,1,0,2,0,0,2,0,9,0,0,0,0,0,0,0,0,10,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0146,357,197,0,197,0,0,47,99,2,2,0,1,0,7,4,1,0,0,1,0,0,0,1,29,0,0,1,0,0,0,0,2,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0146A,329,186,0,184,2,0,60,81,4,5,1,0,2,8,0,0,2,0,1,0,1,0,0,17,0,0,1,1,0,0,0,0,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0147,327,163,0,162,1,0,37,96,2,0,1,0,0,2,2,2,0,0,4,0,0,0,0,13,0,1,0,0,0,0,0,2,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0147A,329,179,0,176,3,0,41,94,5,3,0,0,0,8,1,2,1,0,1,0,0,0,2,17,0,0,1,0,0,0,0,0,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0148,220,136,0,135,1,0,35,71,2,3,1,0,2,5,1,0,0,1,0,0,0,1,0,12,0,0,1,0,0,0,0,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0149,179,120,0,118,2,0,26,63,6,4,0,0,2,1,0,2,1,1,0,0,0,2,0,8,0,0,1,0,0,0,0,1,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0150,177,130,0,130,0,0,23,73,2,3,2,0,1,6,0,0,0,1,2,0,0,1,0,15,0,0,0,0,0,0,0,1,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0151,215,136,0,136,0,0,28,72,2,6,0,0,1,4,2,0,0,2,2,0,0,3,1,12,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0152,151,98,0,97,1,0,24,50,3,4,0,0,2,2,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0153,132,93,0,93,0,0,15,50,2,1,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,1,6,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0154,152,104,0,102,2,0,24,54,1,2,0,0,0,4,0,0,0,0,2,0,0,3,0,10,0,0,0,0,0,0,0,2,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0155,480,283,0,282,1,0,59,152,6,2,0,0,2,13,1,0,1,0,0,0,0,2,1,39,1,1,0,1,0,0,0,1,10,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0155A,465,249,0,247,2,0,57,130,7,3,1,0,0,15,2,0,1,1,0,0,0,1,1,22,0,5,1,0,0,0,0,0,10,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0156,466,274,0,273,1,0,60,150,6,4,0,0,1,7,3,0,0,2,1,0,1,0,0,33,1,1,0,0,0,0,0,3,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0156A,453,285,0,285,0,0,61,155,8,7,3,1,2,6,0,0,1,2,2,0,0,0,1,32,0,1,1,0,0,0,0,2,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0156B,484,280,0,279,1,0,76,141,5,4,0,1,1,5,0,0,2,1,0,0,0,4,1,32,2,2,0,0,1,0,0,1,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0157,471,270,0,270,0,0,49,148,6,6,3,0,6,10,2,0,1,0,0,0,0,2,1,34,0,0,2,0,0,0,0,0,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0157A,460,264,0,264,0,0,59,142,4,10,2,0,0,4,1,2,1,1,0,0,0,4,0,31,0,1,1,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0158,118,75,0,74,1,0,14,38,5,2,0,0,0,2,0,0,0,0,1,0,0,1,1,9,0,1,0,0,0,0,0,0,2,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0158A,127,85,0,85,0,0,14,47,1,2,0,0,2,3,1,0,0,1,1,0,0,1,0,10,0,0,0,0,0,0,1,1,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0159,468,266,0,262,4,0,64,143,6,3,2,1,1,3,0,2,0,0,1,0,1,1,1,32,0,0,0,0,0,0,1,0,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0159A,336,173,0,173,0,0,51,83,5,3,0,0,1,0,0,0,1,2,1,0,0,1,1,24,0,0,0,0,0,0,0,0,7,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0160,346,185,0,185,0,0,46,95,4,1,0,0,2,6,0,0,2,0,2,0,0,3,1,23,0,0,0,0,0,0,0,0,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0160A,332,198,0,198,0,0,44,105,3,1,0,0,1,9,0,2,0,1,1,0,0,0,2,28,0,0,0,0,0,0,0,1,1,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0161,271,166,11,165,1,0,31,85,5,3,1,0,0,2,0,1,0,0,1,0,1,3,0,28,0,1,1,0,0,1,0,1,4,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0161A,286,176,0,175,1,0,48,90,0,5,0,0,0,3,2,0,0,0,1,0,0,0,0,25,0,0,0,0,1,0,0,0,9,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0162,283,181,0,179,2,0,36,102,6,6,1,0,2,2,2,1,1,0,0,0,0,1,0,17,0,0,1,0,0,0,0,1,3,
1,DISTRITO NACIONAL,1,DISTRITO NACIONAL,1,1,DISTRITO NACIONAL,1,P,PRESIDENTE(A),0162A,272,164,0,164,0,0,42,91,1,0,1,0,1,2,1,0,3,1,3,0,0,3,0,15,0,0,0,0,0,0,0,0,2,
